Station,Network,Name,Latitude,Longitude,Elevation,Depth,Datum,Start Date,End Date
BSP,PK,Bush Stream,-43.868838907,170.1042917,750,,WGS84,1975-06-18T00:00:00Z,1983-11-21T00:00:00Z
BSWZ,WL,Black Birch Station,-41.714915447,173.875740852,277,,WGS84,2003-12-09T00:00:00Z,9999-01-01T00:00:00Z
BSZ,NZ,Bushy Park,-39.796955189,174.931372067,150,,WGS84,1990-06-20T00:00:00Z,2003-11-28T00:00:00Z
BTWS,SM,Nelson Brightwater,-41.389235986,173.128512822,44,,WGS84,2002-10-08T00:00:00Z,9999-01-01T00:00:00Z
BUN,NZ,Bunnythorpe,-40.284967243,175.630178869,60,,WGS84,1932-10-01T00:00:00Z,1968-11-12T00:00:00Z
BURA,XX,Burnet Creek,-43.053321428,171.334611963,740,,WGS84,1994-06-22T21:22:00Z,1994-06-30T14:28:00Z
BURA2,XX,Wilberforce,-43.05206,171.31337,735,,WGS84,2008-11-03T00:00:00Z,2009-05-19T00:00:00Z
BWHS,SM,Burwood Hospital,-43.480415,172.6821837,10,,WGS84,2012-12-18T00:00:00Z,9999-01-01T00:00:00Z
BWRS,SM,Waikakaho Road,-41.43954404,173.90511789,75,,WGS84,2011-08-22T00:00:00Z,9999-01-01T00:00:00Z
BWZ,NZ,Berwen Station,-44.530055858,169.883085085,490,,WGS84,1991-02-20T00:00:00Z,2004-06-22T00:00:00Z
BYTT,XX,Blyth track,-39.349317125,175.473700498,958,,WGS84,2008-02-13T00:00:00Z,2009-01-18T00:00:01Z
C03,XX,Waitahora Road RATS,-40.285268475,176.179685746,280,,WGS84,1992-03-03T00:56:00Z,1992-04-13T19:59:00Z
CACC,SC,Christchurch Arts Centre,-43.531637093,172.629226348,11,,WGS84,2007-01-01T00:00:00Z,2007-01-02T00:00:00Z
CACS,SM,Christchurch Canterbury Aero Club,-43.483175585,172.530015293,42,,WGS84,1999-09-17T00:00:00Z,9999-01-01T00:00:00Z
CAMEL,XX,Camelback,-42.87419,170.96216,60,,WGS84,2008-10-29T00:00:00Z,2009-10-21T00:00:00Z
CAN,OE,Canberra,-35.3208,148.9987,700,,NZGD49,1958-01-01T00:00:00Z,9999-01-01T00:00:00Z
CAPE,XX,East Cape,-37.689921319,178.546423758,40,,WGS84,1994-08-05T00:41:00Z,1994-08-25T11:41:00Z
CARD,XX,Cairn Hill,-43.42511,171.94367,392,,WGS84,2010-09-04T00:00:00Z,2010-09-29T23:59:00Z
CASA,XX,Castle Hill,-43.172124675,171.423912506,660,,WGS84,1994-06-19T20:22:00Z,1994-08-06T11:15:00Z
CASH,XX,Castle Hill,-43.184271,171.437733,660,,WGS84,2008-11-03T00:00:00Z,2009-10-24T00:00:00Z
CASM,XX,Castle River,-41.978600612,173.440644136,670,,WGS84,1993-10-18T05:51:00Z,1994-03-11T20:39:00Z
CAVA,XX,Cave Stream,-43.154125019,171.717116386,960,,WGS84,1994-06-20T00:00:00Z,1994-06-22T00:00:00Z
CAW,WL,Cannon Point,-41.107194232,175.066438523,283,,WGS84,1976-05-11T00:00:00Z,9999-01-01T00:00:00Z
CAZ,NZ,Castlepoint,-40.90248222,176.226384001,6,,WGS84,1968-02-20T00:00:00Z,1988-11-23T00:00:00Z
CBGS,SM,Christchurch Botanic Gardens,-43.52934701,172.619876237,16,,WGS84,1999-09-27T00:00:00Z,9999-01-01T00:00:00Z
CBLB,SB,Canterbury University Business & Law Building CBLB,-43.524868,172.584183,12,,WGS84,2016-08-27T00:00:00Z,9999-01-01T00:00:00Z
CBZ,NZ,Campbell Island,-52.5508,169.1592,30,,NZGD49,1966-11-22T00:00:00Z,1990-08-02T00:00:00Z
CCAC,SC,Christchurch Cathedral Annex,-43.530792236,172.637130737,10,,WGS84,2010-01-01T00:00:00Z,9999-01-01T00:00:00Z
CCBC,SC,Christchurch Bus Exchange,-43.533290863,172.636871338,11,,WGS84,2010-01-01T00:00:00Z,9999-01-01T00:00:00Z
CCCC,SC,Christchurch Cathedral College,-43.538085,172.647427,4,,WGS84,2006-08-16T00:00:00Z,9999-01-01T00:00:00Z
CCH1,XX,Ohoka,-43.3869,172.60769,8,,WGS84,2010-09-18T00:00:00Z,2012-01-01T00:00:00Z
CCH2,XX,Burnt Hill,-42.37172,172.15271,279,,WGS84,2010-09-09T00:00:00Z,2012-01-01T00:00:00Z
CCH3,XX,Washpen Falls,-43.49593,171.72609,539,,WGS84,2010-09-08T00:00:00Z,2010-12-11T00:00:00Z
CCH4,XX,Cemetary Pit,-43.78619,172.26157,34,,WGS84,2010-09-09T00:00:00Z,2011-01-04T00:00:00Z
CCH5,XX,Higham,-43.782735,171.9223,132,,WGS84,2010-09-07T00:00:00Z,2011-01-10T00:00:00Z
CCKO,XX,Cattle Creek,-44.47758,170.60231,665,,WGS84,2014-10-11T00:00:00Z,2015-04-12T00:00:00Z
CCMB,SB,Christchurch Civil Mechanical Building Array,-43.521005,172.583683,12,,WGS84,2019-07-25T00:00:00Z,9999-01-01T00:00:00Z
CCPS,SM,Christchurch Police Station,-43.532237117,172.632326386,11,,WGS84,1999-08-04T00:00:00Z,2001-05-25T00:00:00Z
CCSC,SC,AMI Stadium,-43.542011261,172.652694702,14,,WGS84,2010-01-01T00:00:00Z,9999-01-01T00:00:00Z
CCW,WL,Cape Campbell,-41.749097084,174.217155051,216,,WGS84,1981-01-16T00:00:00Z,2004-04-14T00:00:00Z
CDZ,NZ,Cobb Surge Chamber,-41.093778149,172.713138922,780,,WGS84,1989-11-01T00:00:00Z,1990-04-30T00:00:00Z
CECS,SM,Cheviot Emergency Centre,-42.813490547,173.274868178,69,,WGS84,2002-02-23T00:00:00Z,9999-01-01T00:00:00Z
CEY,XX,Cape Egmont,-39.276041545,173.754859652,20,,WGS84,1974-11-08T00:00:00Z,1974-11-08T00:00:00Z
CFC,CY,Cairnmuir Flats,-45.182571998,169.292273467,576,,WGS84,1986-12-09T00:00:00Z,1996-04-28T16:55:00Z
CFW,XX,Cape Foulwind,-41.747789976,171.468420185,20,,WGS84,1991-01-31T09:42:00Z,1991-02-04T07:41:00Z
CG1F,XX,Control Gates 1,-45.616179212,167.692849588,180,,WGS84,1993-03-21T05:04:00Z,1993-06-16T05:18:00Z
CGTC,SC,Christchurch Gondola Top Terminal,-43.589595795,172.71635437,440,,WGS84,2010-01-01T00:00:00Z,9999-01-01T00:00:00Z
CHE,XX,Centre Hill,-45.600579999,168.079754812,490,,WGS84,1989-06-04T06:22:00Z,1989-06-08T08:18:00Z
CHHC,SC,Christchurch Hospital,-43.535929,172.627523,4,,WGS84,2006-08-16T00:00:00Z,2013-06-04T00:00:00Z
CHIT,TG,Chatham Island,-44.024042464,-176.36747635,2,,WGS84,2007-12-15T12:00:00Z,9999-01-01T00:00:00Z
CHR,NZ,Christchurch,-43.531137074,172.626826319,8,,WGS84,1901-11-01T00:00:00Z,1991-09-02T00:00:00Z
CHST,TG,Charleston,-41.903007,171.434114,4,,WGS84,2015-06-24T00:00:00Z,9999-01-01T00:00:00Z
CHTA,XX,Chatham Island,-43.7712,-176.5808,178,,WGS84,1996-01-25T00:00:00Z,1997-04-21T00:00:00Z
CIZ,NZ,Chatham Islands,-43.953369318,-176.565231706,45,,WGS84,1932-08-01T00:00:00Z,1994-04-30T00:00:00Z
CJHB,SB,Canterbury James Hight Building Array,-43.523624,172.582626,12,,WGS84,2019-07-19T00:00:00Z,9999-01-01T00:00:00Z
CKCJ,XX,Cranky Creek,-44.094840442,168.625371224,100,,WGS84,2001-12-10T03:28:00Z,2001-12-27T02:46:00Z
CKHZ,HB,Cape Kidnappers,-39.658187041,177.077689233,209,,WGS84,2007-08-29T00:00:00Z,9999-01-01T00:00:00Z
CLAA,XX,Clarks Junction,-45.7902,170.0437,423,,WGS84,1995-11-24T00:00:00Z,1996-04-01T00:00:00Z
CLAM,XX,Clarence,-42.075803933,173.841348822,160,,WGS84,1993-10-18T05:51:00Z,1994-03-04T16:26:00Z
CLFO,XX,Clifton,-46.17639,169.56697,79,,WGS84,2014-03-14T00:00:00Z,2014-09-12T00:00:00Z
CLH,XX,Clear Hills,-40.202066846,176.258487044,340,,WGS84,1990-05-15T00:11:00Z,1990-05-17T22:04:00Z
CLIA,XX,Clinton,-46.2916,169.3135,352,,WGS84,1995-11-17T00:00:00Z,1997-02-13T00:00:00Z
CMCZ,CY,Cairnmuir Mountains,-45.147570973,169.27507345,1039,,WGS84,1986-12-09T00:00:00Z,1996-04-29T01:17:00Z
CMHS,SM,Christchurch Cashmere High School,-43.565617957,172.624176115,21,,WGS84,2001-11-08T00:00:00Z,2017-12-12T20:46:00Z
CMWS,XX,Cape Campbell Strong Motion Cook Strait Response,-41.7490459,174.213808544,256.1,,NZGD2000,2013-07-24T00:00:00Z,9999-01-01T00:00:00Z
CMWZ,WL,Cape Campbell,-41.749017075,174.213825009,281,,WGS84,2003-12-10T00:00:00Z,9999-01-01T00:00:00Z
CMZ,NZ,Cashmere,-43.584538487,172.639826226,255,,WGS84,1978-09-07T00:00:00Z,1990-05-31T00:00:00Z
CNB,AU,Canberra Magnetic Observatory,-35.315,149.363,850,,WGS84,2003-04-08T00:00:00Z,9999-01-01T00:00:00Z
CNGZ,EC,Carnagh Station,-38.483715664,178.207467126,179,,WGS84,2006-07-21T00:00:00Z,9999-01-01T00:00:00Z
CNZ,CH,Chateau,-39.198244208,175.547981982,1116,,WGS84,1959-12-15T00:00:00Z,2006-01-04T07:00:00Z
COB,NZ,Cobb River,-41.086078027,172.733939218,213,,WGS84,1949-07-19T00:00:00Z,1990-02-25T00:00:00Z
COHF,XX,Colonial Head,-45.14706367,166.956242961,20,,WGS84,2003-08-24T01:47:00Z,2003-09-15T15:11:00Z
COLD,XX,Coal Track,-43.6005,172.10262,122,,WGS84,2010-09-06T00:00:00Z,2012-11-01T00:00:00Z
CONM,XX,Conway River,-42.619515994,173.375640379,90,,WGS84,1993-10-22T23:39:00Z,1994-03-11T13:07:00Z
CONO,XX,Conical Hill Otago,-46.05323,169.2112,167,,WGS84,2014-03-16T00:00:00Z,2014-09-12T00:00:00Z
COO,OE,Cooney Tunnel,-30.5778,151.8917,653,,NZGD49,1974-08-17T00:00:00Z,1991-09-19T00:00:00Z
COVA,XX,Deep Cove,-45.4712,167.1614,30,,WGS84,1997-01-08T00:00:00Z,1997-04-23T00:00:00Z
COVZ,CH,Chateau Observatory,-39.199914229,175.542401907,1133,,WGS84,1998-03-25T00:00:00Z,9999-01-01T00:00:00Z
CPE,XX,Cape Palliser,-41.61159639,175.291469329,20,,WGS84,1990-10-05T11:52:00Z,1990-10-07T19:26:00Z
CPFS,SM,Castlepoint Fire Station,-40.898762125,176.220963947,9,,WGS84,2002-01-16T00:00:00Z,9999-01-01T00:00:00Z
CPIB,SB,Christchurch Polytechnic Institute of Technology,-43.537115,172.643386,5,,WGS84,2012-05-15T00:00:00Z,9999-01-01T00:00:00Z
CPIT,TG,Castlepoint,-40.89929,176.2316763,0,,NZGD2000,2009-09-16T00:00:00Z,9999-01-01T00:00:00Z
CPLB,SB,Wellington CentrePort BNZ Building,-41.27883433,174.7820993,2.5,,NZGD2000,2009-04-15T00:00:00Z,2019-01-19T21:00:00Z
CPWZ,WL,Castlepoint,-40.9098,176.2016,181,,NZGD2000,2009-07-07T00:00:00Z,9999-01-01T00:00:00Z
CPXB,SB,Canterbury University Physics Department,-43.52199,172.58232,12,,WGS84,2007-05-16T00:00:00Z,9999-01-01T00:00:00Z
CREC,XX,Crestridge,-39.796059402,176.824895598,122,,WGS84,2001-01-09T11:09:00Z,2001-06-24T11:39:00Z
CRI,XX,Crimea RATS,-42.182103809,172.779634763,1189,,WGS84,1990-02-11T00:48:00Z,1990-02-18T00:03:00Z
CRLZ,NZ,Canterbury Ring Laser,-43.574748191,172.623226057,55,,WGS84,1996-02-22T00:00:00Z,2014-01-09T00:00:00Z
CRSZ,SI,Clarence River Middle Hill,-42.14457,173.8154,930.3,,WGS84,2015-11-15T05:25:00Z,9999-01-01T00:00:00Z
CRZ,NZ,Cape Reinga,-34.43015473,172.679865809,140,,WGS84,1967-10-09T00:00:00Z,1987-07-31T00:00:00Z
CS1A,XX,Castle Hill,-43.225826845,171.719816058,785,,WGS84,1995-11-09T00:00:01Z,1995-12-09T00:00:00Z
CS2A,XX,Castle Hill 2,-43.2257,171.7197,792,,WGS84,1996-01-08T00:00:00Z,1996-03-25T00:00:00Z
CS2F,XX,Charles Sound 2,-45.051361407,167.074845134,20,,WGS84,2003-09-25T00:00:00Z,2004-04-28T06:04:00Z
CSBF,XX,Cascada Bay,-45.293067449,166.869340865,9,,WGS84,2003-08-25T00:00:00Z,2003-09-09T00:00:00Z
CSCP,XX,Cook Strait Craig's Peak,-41.7497,174.02863,329,,WGS84,2013-07-23T00:00:00Z,2013-11-19T10:00:00Z
CSCS,XX,Cook Strait Craig's Peak Strong Motion,-41.7497,174.02863,329,,WGS84,2013-07-23T00:00:00Z,2013-11-19T10:00:00Z
CSCV,XX,Christiana Ski Club,-39.278745997,175.613482487,1690,,WGS84,1995-10-21T02:28:00Z,1995-12-25T17:16:00Z
CSHS,SM,Castle Hill Station,-43.226526873,171.723556103,731,,WGS84,2001-11-10T00:00:00Z,9999-01-01T00:00:00Z
CSKK,XX,Cook Strait Kekerengu,-41.955793,173.981639,324,,WGS84,2013-07-24T00:00:00Z,2013-11-20T00:00:00Z
CSOY,XX,Cook Strait Oyster Bay,-41.3113,174.10864,245,,NZGD49,2013-07-23T00:00:00Z,2013-11-19T10:00:00Z
CSSR,XX,Cook Strait South Renwick,-41.6058,173.83516,374,,WGS84,2013-07-23T00:00:00Z,2013-11-19T10:00:00Z
CSTC,SC,Cust School,-43.312290815,172.381334202,132,,WGS84,2004-11-25T00:00:00Z,9999-01-01T00:00:00Z
CSWB,XX,Cook Strait White Bluffs,-41.57143,174.12668,268,,WGS84,2013-07-23T00:00:00Z,2013-11-19T10:00:00Z
CSWC,XX,Cook Strait White Bluffs Comms site,-41.57146,174.12672,269,,WGS84,2013-07-23T00:00:00Z,2013-11-19T10:00:00Z
CSWS,XX,Cook Strait White Bluffs Strong Motion,-41.57143,174.12668,268,,WGS84,2013-07-23T00:00:00Z,2013-11-19T10:00:00Z
CTA,OE,Charters Towers,-20.086291797,146.254463618,357,,WGS84,1957-09-15T00:00:00Z,9999-01-01T00:00:00Z
CTAO,IU,Charters Towers,-20.0882,146.2545,357,,WGS84,1976-09-16T00:00:00Z,9999-01-01T00:00:00Z
CTND,XX,Courtenay,-43.47633,172.21852,170,,WGS84,2010-09-05T00:00:00Z,2010-09-29T23:00:00Z
CTPS,SM,Centreport,-41.278513,174.785939,5,,WGS84,2024-09-23T00:00:00Z,9999-01-01T00:00:00Z
CTZ,NZ,Chatham Island,-43.73549,-176.61719,99,,WGS84,2007-12-15T00:00:00Z,9999-01-01T00:00:00Z
CUBS,SM,Cuba Street,-41.295463,174.774381,17,,WGS84,2011-09-15T00:00:00Z,2015-10-16T00:00:00Z
CULC,SC,Culverden Airlie Farm,-42.759437995,172.802602336,206,,WGS84,2005-11-15T00:00:00Z,9999-01-01T00:00:00Z
CVZ,NZ,Cave,-44.38318,171.00616,454,,WGS84,2014-05-16T00:00:00Z,9999-01-01T00:00:00Z
CWHB,SB,Christchurch Womens Hospital Building Array,-43.533574,172.624314,5,,WGS84,2013-01-01T00:00:00Z,9999-01-01T00:00:00Z
CYZ,NZ,Clyde,-45.144171043,169.329574191,606,,WGS84,1984-04-04T00:00:00Z,1987-02-26T00:00:00Z
D01C,XX,Selwyn Lake Road - temporary,-43.67513,172.31752,35,,WGS84,2010-09-11T00:00:00Z,2010-11-05T00:00:00Z
D03C,XX,Governors Bay,-43.621629476,172.650856187,0,,WGS84,2010-09-11T00:00:00Z,2011-02-22T00:00:00Z
D04C,XX,165 Gayhurst Road,-43.51198,172.67323,12,,WGS84,2010-09-10T00:00:00Z,2012-01-09T00:00:00Z
D05C,XX,"Opus Building, 1st Floor",-43.540152,172.614236,-4,,WGS84,2010-09-09T00:00:00Z,2012-04-20T00:00:00Z
D06C,XX,"Opus Building, Ground Floor",-43.540152,172.614236,0,,WGS84,2010-09-09T00:00:00Z,2012-04-20T00:00:00Z
D07C,XX,72 Gayhurst Road,-43.51728,172.67574,5,,WGS84,2010-09-10T00:00:00Z,2011-12-16T00:00:00Z
D08C,XX,5th Floor Christchurch Police Stn.,-43.5324,172.632732,-20,,WGS84,2010-09-09T00:00:00Z,2013-05-01T00:00:00Z
D09C,XX,Basement of Christchurch Police Station,-43.532308,172.632588,0,,WGS84,2010-09-08T00:00:00Z,2013-05-02T00:00:00Z
D10C,XX,13th Floor Christchurch Police,-43.5324,172.632732,-52,,WGS84,2010-09-09T00:00:00Z,2013-05-01T01:00:00Z
D13C,XX,Sign of the Kiwi,-43.606541,172.644913,354,,WGS84,2011-02-26T00:00:00Z,2011-12-14T00:00:00Z
D14C,XX,Kennedy Bush Reserve,-43.632534,172.624664,455,,WGS84,2011-02-27T00:00:00Z,2013-02-28T00:00:00Z
D15C,XX,Summit Road,-43.584671,172.725601,448,,WGS84,2011-03-25T00:00:00Z,2012-03-02T00:00:00Z
DAGG,XX,Dagg Sound,-45.41491224,166.8417339,42,,WGS84,2009-07-17T00:00:00Z,2009-09-14T21:34:00Z
DALS,SM,Dallington,-43.51198,172.67323,12,,WGS84,2012-01-09T00:00:00Z,9999-01-01T00:00:00Z
DAR1,XX,Methven Chertsey Road,-43.65986,171.71757,273,,WGS84,2010-09-17T00:00:00Z,2011-01-28T00:00:00Z
DAR2,XX,Issac Road,-43.40393,172.37228,113,,WGS84,2010-09-18T00:00:00Z,2011-01-12T00:00:00Z
DAR3,XX,Selwyn Road,-43.637585,172.36992,40,,WGS84,2010-09-19T00:00:00Z,2011-01-12T00:00:00Z
DAR4,XX,Morgans Road,-43.54875,171.949,187,,WGS84,2010-09-19T00:00:00Z,2011-01-13T00:00:00Z
DAR5,XX,Waterholes Road,-43.58165,172.45938,38,,WGS84,2010-09-19T00:00:00Z,2011-01-05T00:00:00Z
DAR6,XX,Burnham (VUW Deployment),-43.58542,172.27759,91,,WGS84,2010-09-19T00:00:00Z,2010-12-29T00:00:00Z
DAR7,XX,Clintons Road,-43.59378,172.15922,119,,WGS84,2010-09-18T00:00:00Z,2011-01-06T00:00:00Z
DAR8,XX,Gillanders Road,-43.59624,172.08123,126,,WGS84,2010-09-18T00:00:00Z,2010-12-31T00:00:00Z
DAVF,XX,Davaar Station,-45.564678564,167.947253287,380,,WGS84,1993-03-18T10:04:00Z,1993-06-18T19:24:00Z
DAVS,SM,Collett Street,-41.205786679,174.954359817,15,,WGS84,2011-06-01T00:00:00Z,9999-01-01T00:00:00Z
DB1C,XX,Whitecliffs,-43.45775,171.86346,308,,WGS84,2010-09-09T00:00:00Z,2011-12-15T00:00:00Z
DB2C,SC,Temporary Strong Motion Install - Eyrewell,-43.42138,172.35544,115,,WGS84,2010-09-10T00:00:00Z,2011-03-25T00:00:00Z
DBHZ,SI,Double Hill,-43.288310,171.315391,708,,WGS84,2024-11-07T01:13:00Z,9999-01-01T00:00:00Z
DCDS,SM,Dunedin Civil Defence,-45.874335105,170.502155509,36,,WGS84,2002-06-09T00:00:00Z,9999-01-01T00:00:00Z
DCE,XX,Deep Cove,-45.466173234,167.153743457,45,,WGS84,1989-06-03T02:49:00Z,1989-06-09T18:00:00Z
DCVF,XX,Duck Cove,-45.73287912,166.648035017,2,,WGS84,1993-03-22T04:51:00Z,1993-06-19T07:27:00Z
DCZ,NZ,Deep Cove,-45.464713192,167.153533463,71,,WGS84,1991-05-28T00:00:00Z,9999-01-01T00:00:00Z
DECF,XX,Deas Cove,-45.202565266,166.972742814,58,,WGS84,2003-08-24T00:00:00Z,2003-09-13T00:00:00Z
DENA,XX,Denniston,-41.7449,171.8053,669,,WGS84,1995-11-11T00:00:00Z,1996-04-02T00:00:00Z
DFE,TR,Dawson Falls,-39.325743417,174.103863732,880,,WGS84,1993-12-14T00:00:00Z,2010-02-23T02:00:00Z
DFHS,SM,Darfield High School,-43.489674622,172.102159687,210,,WGS84,2001-11-09T00:00:00Z,9999-01-01T00:00:00Z
DGNS,SM,Dunedin GNS,-45.862564801,170.513905737,25,,WGS84,2002-06-09T00:00:00Z,9999-01-01T00:00:00Z
DHSS,SM,Diamond Harbour School,-43.63026,172.72725,97,,WGS84,2012-06-27T00:00:00Z,9999-01-01T00:00:00Z
DIW,WL,D'Urville Island,-40.80047458,173.922155381,460,,WGS84,1990-04-18T00:00:00Z,2004-06-09T00:00:00Z
DKCV,XX,Duck Cove,-45.72383077,166.6405217,371,,WGS84,2009-07-16T22:47:00Z,2009-09-15T06:13:00Z
DKHS,SM,Dunedin Kings High School,-45.902225879,170.492935221,13,,WGS84,2002-06-06T00:00:00Z,9999-01-01T00:00:00Z
DKRV,XX,Dunkirk Road,-38.37122905,176.094691703,420,,WGS84,1995-01-10T09:13:00Z,1995-06-04T10:05:00Z
DLX,XX,Springfield Dale,-43.388878,172.133786,70,,WGS84,2008-06-30T00:00:00Z,9999-01-01T00:00:00Z
DMP,PK,Diadem,-44.412552528,169.827285027,820,,WGS84,1975-03-15T00:00:00Z,1983-11-21T00:00:00Z
DND,NZ,Dunedin Penfold's,-45.881695402,170.531785865,100,,WGS84,1945-01-01T00:00:00Z,1983-10-31T00:00:00Z
DNN,NZ,Dannevirke,-40.200766488,176.108485172,217,,WGS84,1932-07-01T00:00:00Z,1936-12-31T00:00:00Z
DNS,XX,Denniston,-41.736290594,171.796424383,600,,WGS84,1968-05-26T00:00:00Z,1968-07-02T00:00:00Z
DNZ,NZ,Dunedin,-45.864694866,170.51508574,15,,WGS84,1979-11-02T00:00:00Z,1991-08-31T00:00:00Z
DORC,SC,Dorie,-43.896765183,172.093827514,29,,WGS84,2005-11-18T00:00:00Z,9999-01-01T00:00:00Z
DOTA,XX,Doubtful Sound,-45.5299,167.2737,255,,WGS84,1996-01-17T00:00:00Z,1996-11-14T00:00:00Z
DOUA,XX,Double Hill,-43.303627748,171.325610559,460,,WGS84,1994-06-20T00:47:00Z,1994-06-29T07:49:00Z
DREZ,TR,Durham Road,-39.188830857,174.200955473,272,,WGS84,2008-03-04T00:00:00Z,9999-01-01T00:00:00Z
DRZ,CH,Dome Shelter,-39.275275813,175.563541885,2692,,WGS84,1984-03-23T00:00:00Z,2017-11-01T01:09:00Z
DSLC,SC,Dunsandel School,-43.667499474,172.19792004,68,,WGS84,2005-04-12T00:00:00Z,9999-01-01T00:00:00Z
DSZ,NZ,Denniston North,-41.744960821,171.804614445,650,,WGS84,1990-02-18T00:00:00Z,9999-01-01T00:00:00Z
DUNS,SM,Dunedin Corstorphine Substation,-45.9051559,170.470644903,121,,WGS84,1999-08-09T00:00:00Z,9999-01-01T00:00:00Z
DUNX,XX,Duncan Road,-38.457486543,178.040830255,542,,WGS84,2006-07-24T00:00:00Z,2006-08-17T05:00:00Z
DUVC,XX,Duvauchelle,-43.74443,172.93631,107,,WGS84,2011-02-27T00:00:00Z,2011-10-20T00:00:00Z
DUWZ,WL,D'Urville Island,-40.801714607,173.921645369,484,,WGS84,2003-12-10T00:00:00Z,9999-01-01T00:00:00Z
DVHS,SM,Dannevirke High School,-40.201696492,176.10136508,224,,WGS84,2002-01-28T00:00:00Z,9999-01-01T00:00:00Z
DVHZ,HB,Dannevirke,-40.298858741,176.166615532,469,,WGS84,2008-01-14T00:00:00Z,9999-01-01T00:00:00Z
E13Z,HB,Kaimanawa Mts,-39.1429553,176.16537296,1162,,WGS84,2016-06-30T00:00:00Z,9999-01-01T00:00:00Z
E2ZB,EC,Te Kaha,-37.756041,177.782496,37,,WGS84,2010-01-01T00:00:00Z,2010-01-02T00:00:00Z
E34ZB,XX,Tutamoe,-38.23639,178.01662,638,,WGS84,2008-09-17T00:00:00Z,2008-10-06T00:00:00Z
E36ZB,XX,Te Karaka,-38.4392864,177.8054711,197,,NZGD2000,2009-06-30T00:00:00Z,2009-07-01T00:00:00Z
EAZ,NZ,Earnscleugh,-45.231053397,169.308253387,350,,WGS84,2004-11-01T00:00:00Z,9999-01-01T00:00:00Z
EBFS,SM,Eastbourne Fire Station,-41.291967,174.89685,8,,WGS84,2021-02-25T23:48:00Z,9999-01-01T00:00:00Z
EBPS,SM,Eastbourne Police Station,-41.289428012,174.900235673,8,,WGS84,2002-03-14T00:00:00Z,2016-09-08T23:00:00Z
ECLS,SM,East Cape Lighthouse,-37.68883,178.54816,197,,WGS84,2016-09-04T00:00:00Z,9999-01-01T00:00:00Z
ECNZ,NX,Contact Energy site,-38.639034273,176.100490814,400,,WGS84,1996-08-17T09:47:00Z,2003-04-29T13:54:00Z
ECZ,NZ,East Cape,-37.691921356,178.546423752,40,,WGS84,1934-10-01T00:00:00Z,1985-07-26T00:00:00Z
EDAS,SM,Edgecumbe Down Hole Array,-37.97767,176.83222,64,,WGS84,2008-06-11T00:00:00Z,2015-06-22T23:00:00Z
EDFS,SM,Edgecumbe Fire Station,-37.97948,176.83428,5,,WGS84,2024-05-02T21:08:00Z,9999-01-01T00:00:00Z
EDRZ,RT,Edgecumbe,-38.106505395,176.73926047,780,,WGS84,1993-03-10T00:00:00Z,9999-01-01T00:00:00Z
EDSF,XX,Edwardson Sound,-45.942885047,166.624233273,2,,WGS84,1993-03-23T02:58:00Z,1993-06-22T16:53:00Z
EKS1,XX,Eketahuna Response 1 Tiraumea,-40.671276,175.990997,260,,WGS84,2014-01-22T00:00:00Z,2014-07-29T01:30:00Z
EKS2,SM,Eketahuna Response 2 Ihuraua,-40.74339,175.80688,194,,WGS84,2014-01-22T00:00:00Z,2014-07-29T03:30:00Z
EKS3,SM,Eketahuna Response 3 - Rongomai,-40.60051,175.8224,141,,WGS84,2014-01-22T22:05:00Z,2014-07-29T00:00:00Z
EKTS,SM,Eketahuna School,-40.64949542,175.708828445,243,,WGS84,2002-07-23T00:00:00Z,9999-01-01T00:00:00Z
ELAC,XX,Eland,-39.316549252,176.739896252,284,,WGS84,2001-01-10T22:16:00Z,2001-06-26T15:50:00Z
ELDF,XX,South of Mount Elder,-44.9035557,167.319814,586,,NZGD2000,2007-10-17T00:00:00Z,2007-11-27T22:00:00Z
EPAV,XX,East Paeroa,-38.397729976,176.282693899,480,,WGS84,1995-01-11T09:47:00Z,1995-06-06T20:11:00Z
EPAZ,AK,Eden Park BICEP,-36.875472,174.743594,40,,WGS84,2011-08-23T00:00:00Z,9999-01-01T00:00:00Z
ERQV,XX,Earthquake Flat Road,-38.292028008,176.313194644,450,,WGS84,1995-01-12T03:16:00Z,1995-06-06T20:12:00Z
ERRV,XX,Earle Road Rocks,-38.517932517,176.378494642,330,,WGS84,1995-01-26T20:32:00Z,1995-06-08T17:54:00Z
ERUV,XX,Erua,-39.231544469,175.365479611,760,,WGS84,1995-09-26T01:42:00Z,1999-10-26T23:21:00Z
ERWZ,SI,Erewhon,-43.52268,170.86130,594,,WGS84,2025-06-18T05:00:00Z,9999-01-01T00:00:00Z
ESKC,XX,Esk,-39.337950029,176.898198134,46,,WGS84,2001-01-11T00:00:00Z,2001-06-04T00:00:00Z
ESND,XX,Essendon,-43.53135,172.11419,165,,WGS84,2010-09-05T00:00:00Z,2010-09-29T00:00:00Z
ETAZ,AK,East Tamaki Reservoir,-36.9535,174.9278,195,,WGS84,2010-02-11T00:00:00Z,9999-01-01T00:00:00Z
ETVZ,CH,East Tongariro,-39.1357,175.7106,1236,,WGS84,2014-03-11T00:01:00Z,9999-01-01T00:00:00Z
EWZ,NZ,Erewhon,-43.510031722,170.852603355,650,,WGS84,1991-03-21T00:00:00Z,2001-07-03T00:00:00Z
EWZA,XX,Erewhon,-43.51,170.8526,625,,WGS84,1995-11-12T00:00:00Z,1996-04-06T00:00:00Z
