Station,Location,Latitude,Longitude,Elevation,Depth,Datum,Survey,Start Date,End Date
D05C,20,-43.540152,172.614236,-4,,WGS84,Topographic Map,2010-09-09T20:45:00Z,2012-04-19T21:00:00Z
D06C,20,-43.540152,172.614236,0,,WGS84,Topographic Map,2010-09-09T20:31:00Z,2012-04-19T21:10:00Z
D07C,20,-43.51728,172.67574,5,,WGS84,External GPS Device,2010-09-10T05:35:00Z,2011-12-15T20:40:00Z
D08C,20,-43.5324,172.632732,-20,,WGS84,Topographic Map,2010-09-10T01:10:00Z,2013-05-01T00:00:00Z
D09C,20,-43.532308,172.632588,0,,WGS84,Topographic Map,2010-09-09T22:02:00Z,2013-05-01T01:00:00Z
D10C,20,-43.5324,172.632732,-52,,WGS84,Topographic Map,2010-09-09T23:01:00Z,2013-05-01T01:00:00Z
D13C,20,-43.606541,172.644913,354,,WGS84,Internal GPS Clock,2011-02-26T15:00:00Z,2011-12-13T21:15:00Z
D14C,20,-43.632534,172.624664,455,,WGS84,Internal GPS Clock,2011-02-27T03:00:00Z,2013-02-28T00:00:00Z
D15C,20,-43.584671,172.725601,448,,WGS84,Internal GPS Clock,2011-03-25T22:00:00Z,2012-03-01T20:00:00Z
DAGG,10,-45.41491224,166.8417339,42,,WGS84,External GPS Device,2009-07-17T02:08:00Z,2009-09-14T21:34:00Z
DALS,20,-43.51198,172.67323,12,,WGS84,Unknown,2012-01-09T00:00:01Z,9999-01-01T00:00:00Z
DAVS,20,-41.205786679,174.954359817,15,,WGS84,Unknown,2011-06-01T06:00:00Z,9999-01-01T00:00:00Z
DB1C,20,-43.45775,171.86346,308,,WGS84,External GPS Device,2010-09-09T05:35:00Z,2011-12-14T22:30:00Z
DB2C,20,-43.42138,172.35544,115,,WGS84,External GPS Device,2010-09-10T03:35:00Z,2011-03-25T00:00:00Z
DBHZ,10,-43.288310,171.315391,708,,WGS84,External GPS Device,2024-11-07T01:13:00Z,9999-01-01T00:00:00Z
DBHZ,20,-43.288310,171.315391,708,,WGS84,External GPS Device,2025-01-08T00:31:00Z,9999-01-01T00:00:00Z
DCDS,20,-45.874335105,170.502155509,36,,WGS84,Internal GPS Clock,2002-06-09T00:00:00Z,9999-01-01T00:00:00Z
DCE,10,-45.466173234,167.153743457,45,,WGS84,Unknown,1989-06-03T02:49:00Z,1989-06-09T18:00:00Z
DCVF,10,-45.73287912,166.648035017,2,,WGS84,Unknown,1993-03-22T04:51:00Z,1993-06-19T07:27:00Z
DCZ,10,-45.464713192,167.153533463,71,,WGS84,Internal GPS Clock,1991-06-06T13:34:00Z,9999-01-01T00:00:00Z
DCZ,20,-45.464713192,167.153533463,71,,WGS84,Internal GPS Clock,2003-08-23T09:00:00Z,9999-01-01T00:00:00Z
DECF,20,-45.202565266,166.972742814,58,,WGS84,Topographic Map,2003-08-24T02:00:00Z,2003-09-12T08:00:00Z
DFE,10,-39.325743417,174.103863732,880,,WGS84,Unknown,1993-12-14T23:52:00Z,2010-02-23T02:00:00Z
DFHS,20,-43.489674622,172.102159687,210,,WGS84,Internal GPS Clock,2001-11-09T00:00:00Z,9999-01-01T00:00:00Z
DGNS,20,-45.862564801,170.513905737,25,,WGS84,Internal GPS Clock,2002-06-09T00:00:00Z,9999-01-01T00:00:00Z
DHSS,20,-43.63026,172.72725,97,,WGS84,External GPS Device,2012-06-27T03:45:00Z,9999-01-01T00:00:00Z
DIW,10,-40.80047458,173.922155381,460,,WGS84,Unknown,1990-04-28T19:00:00Z,1998-03-02T02:00:00Z
DIW,11,-40.80047458,173.922155381,460,,WGS84,Unknown,1995-03-11T00:00:00Z,2004-06-08T01:00:00Z
DKCV,10,-45.72383077,166.6405217,371,,WGS84,External GPS Device,2009-07-16T22:47:00Z,2009-09-15T06:13:00Z
DKHS,20,-45.902225879,170.492935221,13,,WGS84,Internal GPS Clock,2002-06-06T00:00:00Z,9999-01-01T00:00:00Z
DKRV,10,-38.37122905,176.094691703,420,,WGS84,Unknown,1995-01-10T09:13:00Z,1995-06-04T10:05:00Z
DORC,20,-43.896765183,172.093827514,29,,WGS84,Internal GPS Clock,2005-11-18T01:00:00Z,9999-01-01T00:00:00Z
DOUA,10,-43.303627748,171.325610559,460,,WGS84,Topographic Map,1994-06-20T00:47:00Z,1994-06-29T07:49:00Z
DREZ,10,-39.188830857,174.200955473,272,,WGS84,Internal GPS Clock,2008-03-04T21:00:00Z,9999-01-01T00:00:00Z
DRZ,10,-39.275275813,175.563541885,2692,,WGS84,Internal GPS Clock,1990-04-12T02:00:00Z,2017-11-01T01:09:00Z
DRZ,11,-39.275275813,175.563541885,2692,,WGS84,Internal GPS Clock,1994-05-16T19:00:00Z,2010-11-23T00:00:00Z
DRZ,12,-39.275275813,175.563541885,2692,,WGS84,Internal GPS Clock,1996-08-17T04:00:00Z,2000-11-28T19:00:00Z
DSLC,20,-43.667499474,172.19792004,68,,WGS84,Internal GPS Clock,2005-04-12T00:00:00Z,9999-01-01T00:00:00Z
DSZ,10,-41.744960821,171.804614445,650,,WGS84,Internal GPS Clock,1990-02-20T16:19:00Z,9999-01-01T00:00:00Z
DSZ,20,-41.744960821,171.804614445,650,,WGS84,Internal GPS Clock,1998-10-15T00:00:00Z,2016-11-09T23:00:00Z
DSZ,21,-41.744926,171.80463,667,,WGS84,Internal GPS Clock,2016-11-09T23:15:00Z,9999-01-01T00:00:00Z
DUNS,20,-45.9051559,170.470644903,121,,WGS84,Internal GPS Clock,1999-08-09T03:00:00Z,9999-01-01T00:00:00Z
DUNX,10,-38.457486543,178.040830255,542,,WGS84,External GPS Device,2006-07-24T01:00:01Z,2006-08-17T05:00:00Z
DUVC,10,-43.74443,172.93631,107,,WGS84,External GPS Device,2011-02-27T23:15:29Z,2011-10-19T00:22:44Z
DUWZ,10,-40.801714607,173.921645369,484,,WGS84,Internal GPS Clock,2003-12-10T00:00:00Z,9999-01-01T00:00:00Z
DUWZ,20,-40.801714607,173.921645369,484,,WGS84,Internal GPS Clock,2011-02-24T00:00:05Z,9999-01-01T00:00:00Z
DVHS,20,-40.201696492,176.10136508,224,,WGS84,Internal GPS Clock,2002-01-28T00:00:00Z,9999-01-01T00:00:00Z
DVHZ,10,-40.298858741,176.166615532,469,,WGS84,Internal GPS Clock,2008-01-14T02:15:00Z,9999-01-01T00:00:00Z
EAZ,10,-45.231053397,169.308253387,350,,WGS84,Internal GPS Clock,2004-11-01T00:00:00Z,9999-01-01T00:00:00Z
EAZ,20,-45.231053397,169.308253387,350,,WGS84,Internal GPS Clock,2004-11-01T00:00:00Z,2022-03-03T21:37:00Z
EAZ,21,-45.231019,169.308273,330,,WGS84,Internal GPS Clock,2022-03-03T23:10:00Z,9999-01-01T00:00:00Z
EBFS,20,-41.291967,174.89685,8,,WGS84,Internal GPS Clock,2021-02-25T23:48:00Z,9999-01-01T00:00:00Z
EBPS,20,-41.289428012,174.900235673,8,,WGS84,Internal GPS Clock,2002-03-14T00:00:00Z,2016-09-08T23:00:00Z
ECLS,20,-37.68883,178.54816,197,,WGS84,Internal GPS Clock,2016-09-04T03:30:00Z,9999-01-01T00:00:00Z
ECNZ,10,-38.639034273,176.100490814,400,,WGS84,Unknown,1996-09-04T23:51:00Z,2000-12-03T19:12:00Z
ECNZ,11,-38.639034273,176.100490814,400,,WGS84,Unknown,1997-03-04T07:00:00Z,1998-03-08T04:00:00Z
ECNZ,12,-38.639034273,176.100490814,400,,WGS84,Unknown,1996-08-17T09:47:00Z,2003-04-29T13:54:00Z
EDAS,20,-37.97767,176.83222,64,,WGS84,Internal GPS Clock,2008-06-11T00:00:00Z,2015-06-22T23:00:00Z
EDAS,21,-37.977665,176.83224,64,,WGS84,Internal GPS Clock,2008-06-11T00:00:00Z,2015-06-22T23:00:00Z
EDAS,22,-37.977665,176.83224,64,,WGS84,Internal GPS Clock,2008-06-11T00:00:00Z,2015-06-22T23:00:00Z
EDAS,49,-37.977665,176.8331,64,,WGS84,Internal GPS Clock,2008-06-11T01:00:00Z,2015-06-22T23:00:00Z
EDFS,20,-37.97948,176.83428,5,,WGS84,Internal GPS Clock,2024-05-02T21:08:00Z,9999-01-01T00:00:00Z
EDRZ,10,-38.106505395,176.73926047,780,,WGS84,Unknown,1993-07-07T01:16:00Z,9999-01-01T00:00:00Z
EDRZ,11,-38.106025383,176.738200459,780,,WGS84,Unknown,1995-03-24T00:00:00Z,1999-06-20T05:00:00Z
EDRZ,12,-38.106025383,176.738200459,780,,WGS84,Unknown,1998-03-25T22:00:00Z,2000-11-28T19:00:00Z
EKS1,20,-40.671276,175.990997,260,,WGS84,Internal GPS Clock,2014-01-22T00:05:00Z,2014-07-29T01:30:00Z
EKS2,20,-40.74339,175.80688,194,,WGS84,Internal GPS Clock,2014-01-22T05:05:00Z,2014-07-29T03:30:00Z
EKS3,20,-40.60051,175.8224,141,,WGS84,External GPS Device,2014-01-22T22:05:00Z,2014-07-29T00:00:00Z
EKTS,20,-40.64949542,175.708828445,243,,WGS84,Internal GPS Clock,2002-07-23T02:00:00Z,9999-01-01T00:00:00Z
ELAC,10,-39.316549252,176.739896252,284,,WGS84,Unknown,2001-01-10T22:16:00Z,2001-06-26T15:50:00Z
ELDF,10,-44.9035557,167.319814,586,,NZGD2000,External GPS Device,2007-10-17T21:00:02Z,2007-11-27T22:00:00Z
EPAV,10,-38.397729976,176.282693899,480,,WGS84,Unknown,1995-01-11T09:50:00Z,1995-06-06T20:11:00Z
EPAZ,10,-36.8754,174.7435,40,,WGS84,External GPS Device,2011-08-23T00:01:00Z,9999-01-01T00:00:00Z
EPAZ,11,-36.8754,174.7435,40,,WGS84,External GPS Device,2025-06-24T03:18:00Z,9999-01-01T00:00:00Z
ERQV,10,-38.292028008,176.313194644,450,,WGS84,Unknown,1995-01-12T03:16:00Z,1995-06-06T20:12:00Z
ERRV,10,-38.517932517,176.378494642,330,,WGS84,Unknown,1995-01-26T20:32:00Z,1995-06-08T17:54:00Z
ERUV,10,-39.231544469,175.365479611,760,,WGS84,Topographic Map,1995-09-26T01:42:00Z,1999-10-26T23:21:00Z
ERWZ,10,-43.52268,170.86130,594,,WGS84,Internal GPS Device,2025-06-18T05:00:00Z,9999-01-01T00:00:00Z
ERWZ,20,-43.52268,170.86130,594,,WGS84,Internal GPS Device,2025-06-18T05:00:00Z,9999-01-01T00:00:00Z
ESKC,10,-39.337950029,176.898198134,46,,WGS84,Unknown,2001-01-11T13:46:00Z,2001-06-03T02:50:00Z
ESND,10,-43.53135,172.11419,165,,WGS84,External GPS Device,2010-09-05T02:53:04Z,2010-09-29T00:00:00Z
ETAZ,10,-36.9535,174.9278,195,,WGS84,Internal GPS Clock,2010-02-11T00:00:03Z,9999-01-01T00:00:00Z
ETAZ,11,-36.9535,174.9278,195,,WGS84,Internal GPS Clock,2025-08-06T01:45:00Z,9999-01-01T00:00:00Z
ETVZ,10,-39.1357,175.7106,1236,,WGS84,External GPS Device,2014-03-12T00:00:00Z,9999-01-01T00:00:00Z
ETVZ,30,-39.1357,175.7106,1236,,WGS84,Unknown,2014-03-11T00:01:00Z,9999-01-01T00:00:00Z
ETVZ,31,-39.1357,175.7106,1236,,WGS84,Unknown,2025-03-14T01:04:00Z,9999-01-01T00:00:00Z
EWZ,10,-43.510031722,170.852603355,650,,WGS84,Unknown,1991-03-21T03:43:00Z,2001-07-02T14:38:00Z
EXPV,10,-39.253545373,175.564881983,2030,,WGS84,Unknown,1995-10-25T03:58:00Z,1995-11-24T06:22:00Z
EY2M,50,-43.47384,172.39266,88,,WGS84,Unknown,2024-04-04T16:00:00Z,9999-01-01T00:00:00Z
EYCZ,10,-43.42136,172.35544,149.7,,WGS84,External GPS Device,2012-03-20T21:00:01Z,2013-12-02T22:00:00Z
EYRS,20,-43.42138,172.35544,119,,WGS84,External GPS Device,2011-03-25T05:00:00Z,2012-10-15T10:45:00Z
EYWM,50,-43.28262,172.23339,88,,WGS84,Unknown,2013-12-15T00:00:00Z,9999-01-01T00:00:00Z
EYWM,51,-43.28262,172.23339,88,,WGS84,Unknown,2013-12-15T00:00:00Z,9999-01-01T00:00:00Z
FABM,10,-41.502789743,173.575647973,170,,WGS84,Unknown,1993-10-18T22:25:00Z,1994-03-11T20:54:00Z
FAHS,20,-40.213535565,175.57304843,85,,WGS84,Internal GPS Clock,2002-07-24T00:00:00Z,2022-11-24T22:26:00Z
FAHS,21,-40.213416,175.573089,80,,WGS84,Internal GPS Clock,2023-12-13T20:44:00Z,9999-01-01T00:00:00Z
FAIS,20,-41.2074,174.9401,61,,WGS84,Unknown,2011-07-12T00:00:10Z,2022-04-27T06:00:00Z
FBYF,10,-45.303067573,166.82204018,20,,WGS84,Topographic Map,2003-08-24T00:33:00Z,2003-09-15T22:00:00Z
FDCS,20,-44.098657034,170.828699884,318,,WGS84,Internal GPS Clock,2002-07-05T00:00:00Z,2020-01-09T00:00:00Z
FDCS,21,-44.100117,170.82866,318,,WGS84,Internal GPS Clock,2020-07-08T02:19:00Z,9999-01-01T00:00:00Z
FEGZ,10,-39.047207,174.340064,192,,WGS84,External GPS Device,2023-04-30T23:20:00Z,9999-01-01T00:00:00Z
FGPS,20,-43.463208136,170.019802842,181,,WGS84,Internal GPS Clock,2003-01-10T00:00:00Z,9999-01-01T00:00:00Z
FJDS,20,-43.389136713,170.184235366,163,,WGS84,Internal GPS Clock,2002-04-18T00:00:00Z,9999-01-01T00:00:00Z
FKPS,20,-41.287947693,174.778764139,5,,WGS84,Internal GPS Clock,2002-03-05T00:00:00Z,9999-01-01T00:00:00Z
FLAM,10,-41.760797312,174.197354748,100,,WGS84,Unknown,1994-03-05T12:33:00Z,1994-03-12T23:06:00Z
FMR,10,-41.999496005,171.490619236,240,,WGS84,Unknown,1991-01-30T06:09:00Z,1991-02-04T20:43:00Z
FOLT,10,-39.85295932,176.231388002,520,,WGS84,Unknown,1993-04-12T09:46:00Z,1993-04-25T20:07:00Z
FOW,10,-42.314106957,172.762133921,942,,WGS84,Unknown,1990-02-14T22:30:00Z,1990-02-15T19:46:00Z
FOXA,10,-43.48802881,170.032092864,240,,WGS84,Unknown,1997-09-24T15:36:00Z,1997-10-26T14:02:00Z
FOXAG,01,-43.5181493375,170.0489826913,1262,,WGS84,External GPS Device,2019-02-06T13:10:00Z,9999-01-01T00:00:00Z
FOXAG,02,-43.5181493375,170.0489826913,1262,,WGS84,External GPS Device,2019-02-06T13:10:00Z,9999-01-01T00:00:00Z
FOXAG,03,-43.5181493375,170.0489826913,1262,,WGS84,External GPS Device,2021-05-05T23:09:59Z,9999-01-01T00:00:00Z
FOXAG,04,-43.5181493375,170.0489826913,1262,,WGS84,External GPS Device,2021-05-05T23:09:59Z,9999-01-01T00:00:00Z
FOXAG,05,-43.5181493375,170.0489826913,1262,,WGS84,External GPS Device,2021-05-05T23:09:59Z,9999-01-01T00:00:00Z
FOXKP,01,-43.498401,170.075519,719,,WGS84,External GPS Device,2021-08-04T00:00:00Z,2023-12-25T03:51:00Z
FOXKP,03,-43.498401,170.075519,719,,WGS84,External GPS Device,2021-08-04T00:00:00Z,2023-12-25T03:51:00Z
FOXKP,04,-43.498401,170.075519,719,,WGS84,External GPS Device,2021-11-24T00:00:00Z,2023-12-25T03:51:00Z
FOXKP,05,-43.498401,170.075519,719,,WGS84,External GPS Device,2022-01-26T00:00:00Z,2023-12-25T03:51:00Z
FOXKP,06,-43.498401,170.075519,719,,WGS84,External GPS Device,2023-02-08T01:00:00Z,2023-12-25T03:51:00Z
FOXRB,01,-43.498265,170.093465,1024,,WGS84,External GPS Device,2021-11-24T00:00:00Z,9999-01-01T00:00:00Z
FOXRB,03,-43.498265,170.093465,1024,,WGS84,External GPS Device,2021-11-24T00:00:00Z,9999-01-01T00:00:00Z
FOXVF,01,-43.502881,170.097863,791,,WGS84,External GPS Device,2021-11-24T00:00:00Z,9999-01-01T00:00:00Z
FOXVF,03,-43.502881,170.097863,791,,WGS84,External GPS Device,2021-11-24T00:00:00Z,9999-01-01T00:00:00Z
FOXVF,04,-43.502881,170.097863,791,,WGS84,External GPS Device,2021-11-24T00:00:00Z,9999-01-01T00:00:00Z
FOXVF,05,-43.502881,170.097863,791,,WGS84,External GPS Device,2022-02-23T00:00:00Z,9999-01-01T00:00:00Z
FOXVF,06,-43.502881,170.097863,791,,WGS84,External GPS Device,2023-02-09T03:39:59Z,9999-01-01T00:00:00Z
FOXVV,01,-43.500266,170.059362,346,,WGS84,External GPS Device,2021-08-03T00:00:00Z,9999-01-01T00:00:00Z
FOXVV,03,-43.500266,170.059362,346,,WGS84,External GPS Device,2021-08-03T00:00:00Z,9999-01-01T00:00:00Z
FOXVV,04,-43.500266,170.059362,346,,WGS84,External GPS Device,2022-01-25T00:00:00Z,9999-01-01T00:00:00Z
FOXVV,05,-43.500266,170.059362,346,,WGS84,External GPS Device,2022-01-25T00:00:00Z,9999-01-01T00:00:00Z
FOZ,10,-43.532099313,169.815479827,54,,WGS84,Internal GPS Clock,2004-10-13T00:00:00Z,2015-09-22T18:00:00Z
FOZ,11,-43.53171,169.81575,58,,WGS84,Internal GPS Clock,2015-09-23T05:30:00Z,9999-01-01T00:00:00Z
FOZ,20,-43.532099313,169.815479827,54,,WGS84,Internal GPS Clock,2004-10-13T00:00:02Z,2015-09-24T23:59:59Z
FOZ,21,-43.53171,169.81575,58,,WGS84,Internal GPS Clock,2015-09-25T00:00:00Z,9999-01-01T00:00:00Z
FRBF,10,-45.340868722,166.850040296,733,,WGS84,Unknown,2000-11-03T23:02:00Z,2000-11-22T06:45:00Z
FRDF,10,-44.736656969,168.39376435,396,,WGS84,Unknown,1993-03-23T08:51:00Z,1993-03-23T22:06:00Z
FRJA,10,-43.382,170.1656,120,,WGS84,Unknown,1995-11-12T00:00:01Z,1996-04-19T23:59:59Z
FTPS,20,-41.118705097,175.32744178,44,,WGS84,Internal GPS Clock,2001-12-11T00:00:00Z,9999-01-01T00:00:00Z
FWVZ,10,-39.254945374,175.55295183,2043,,WGS84,Internal GPS Clock,1999-05-11T00:00:00Z,9999-01-01T00:00:00Z
FWVZ,30,-39.254945374,175.55295183,2043,,WGS84,Internal GPS Clock,2001-07-05T01:30:00Z,9999-01-01T00:00:00Z
FWVZ,31,-39.254945374,175.55295183,2043,,WGS84,Internal GPS Clock,2025-02-03T00:26:00Z,9999-01-01T00:00:00Z
FXBS,20,-40.46136017,175.22603312,4,,WGS84,Internal GPS Clock,2004-11-05T00:00:00Z,9999-01-01T00:00:00Z
GAUW,10,-14.29767,167.42947,50,,WGS84,External GPS Device,2009-10-14T00:00:02Z,2010-05-29T00:00:00Z
GBIH,41,-36.21667,175.545,0,,WGS84,Topographic Map,2007-06-12T00:00:00Z,9999-01-01T00:00:00Z
GBIH,42,-36.219,175.54283,0,,WGS84,Topographic Map,2007-06-12T00:00:00Z,9999-01-01T00:00:00Z
GBIH,43,-36.221,175.54067,0,,WGS84,Topographic Map,2007-06-12T00:00:00Z,9999-01-01T00:00:00Z
GBIT,40,-36.189,175.488,-4,,WGS84,External GPS Device,2010-07-26T00:00:00Z,9999-01-01T00:00:00Z
GBIT,41,-36.189,175.488,-4,,WGS84,External GPS Device,2010-07-26T00:00:00Z,9999-01-01T00:00:00Z
GCSZ,10,-43.31601,170.32673,210,,WGS84,Internal GPS Clock,2012-04-16T00:05:00Z,2022-02-02T09:20:00Z
GDLC,20,-43.586183,172.088753,127,,WGS84,External GPS Device,2005-11-16T01:00:00Z,9999-01-01T00:00:00Z
GFW,10,-41.454989265,173.830651414,230,,WGS84,Unknown,1991-12-06T04:00:00Z,1998-03-02T02:00:00Z
GFW,11,-41.454989265,173.830651414,230,,WGS84,Unknown,1995-03-11T20:00:00Z,2004-05-16T23:00:00Z
GHHS,20,-38.64178,178.01772,62,,WGS84,External GPS Device,2011-09-07T22:30:01Z,9999-01-01T00:00:00Z
GIAV,10,-39.297946244,175.548881619,2070,,WGS84,Unknown,1995-11-07T01:39:00Z,1995-12-11T07:26:00Z
GISS,20,-38.666488866,178.022674268,8,,WGS84,Internal GPS Clock,1999-08-18T01:15:00Z,9999-01-01T00:00:00Z
GIST,40,-38.6754097,178.0228774,0,,NZGD2000,External GPS Device,2008-02-12T04:00:00Z,9999-01-01T00:00:00Z
GIST,41,-38.6754097,178.0228774,0,,NZGD2000,External GPS Device,2008-02-12T04:00:00Z,9999-01-01T00:00:00Z
GISX,10,-38.6353,177.886,87,,WGS84,External GPS Device,2006-07-22T21:00:01Z,2006-08-17T05:00:00Z
GKBS,20,-38.68217,178.03188,30,,WGS84,External GPS Device,2011-08-19T04:01:01Z,9999-01-01T00:00:00Z
GLAA,10,-43.422026577,169.847590849,25,,WGS84,Unknown,1997-09-20T07:06:00Z,1997-10-28T02:47:00Z
GLET,10,-39.692956706,176.578892909,165,,WGS84,Unknown,1993-04-12T09:46:00Z,1993-04-25T09:39:00Z
GLKZ,10,-29.26197,-177.92025,30,,WGS84,External GPS Device,2009-05-19T00:00:00Z,9999-01-01T00:00:00Z
GLKZ,40,-29.26247,-177.91978,10,,WGS84,External GPS Device,2009-05-19T00:00:00Z,2023-01-30T20:17:32Z
GLKZ,80,-29.2624,-177.91978,10,,WGS84,External GPS Device,2009-05-02T00:00:00Z,2023-01-30T20:17:32Z
GLKZ,81,-29.26231,-177.92025,10,,WGS84,External GPS Device,2009-05-02T00:00:00Z,2023-01-30T20:17:32Z
GLNS,20,-44.86441,168.40646,342,,WGS84,Unknown,2015-10-22T21:05:00Z,9999-01-01T00:00:00Z
GLOS,20,-41.857286,173.821829,741,,WGS84,Internal GPS Clock,2017-06-12T04:25:00Z,9999-01-01T00:00:00Z
GLWS,20,-42.59417315,172.511049373,445,,WGS84,Internal GPS Clock,2002-10-17T22:00:00Z,2016-02-23T18:10:00Z
GLWS,21,-42.595348,172.510542,451,,WGS84,Internal GPS Clock,2019-10-23T19:45:00Z,9999-01-01T00:00:00Z
GMFS,20,-42.457849,171.2043,8,,WGS84,External GPS Device,2014-08-11T00:05:00Z,2021-01-15T01:48:00Z
GMFS,21,-42.457849,171.2043,8,,WGS84,External GPS Device,2025-08-14T00:22:00Z,9999-01-01T00:00:00Z
GMTS,20,-42.449176095,171.210353438,11,,WGS84,Internal GPS Clock,2001-11-09T13:00:00Z,2014-07-14T00:00:00Z
GNSW,30,-38.63350415,176.093840752,367,,WGS84,Topographic Map,2006-08-31T00:00:02Z,2007-01-24T01:00:00Z
GNSW,31,-38.63350415,176.093840752,367,,WGS84,Topographic Map,2006-08-31T00:00:02Z,2007-01-24T01:00:00Z
GODS,20,-43.578297,172.770386,177,,WGS84,Internal GPS Clock,2011-02-26T16:00:00Z,2013-04-09T00:00:00Z
GODS,21,-43.5784,172.76926,155,,WGS84,External GPS Device,2015-06-11T00:14:33Z,9999-01-01T00:00:00Z
GOHM,10,-42.457011815,173.300640163,460,,WGS84,Unknown,1993-10-22T10:34:00Z,1994-02-27T20:08:00Z
GORS,20,-46.102667058,168.941693118,85,,WGS84,Internal GPS Clock,2005-04-18T02:00:00Z,2019-11-19T01:17:00Z
GORS,21,-46.102655556,168.940961111,70,,WGS84,Internal GPS Clock,2020-10-01T02:56:00Z,2021-03-23T10:33:00Z
GOVS,20,-43.652421,172.635725,163,,WGS84,Topographic Map,2012-12-19T00:49:00Z,9999-01-01T00:00:00Z
GPSS,20,-41.236636834,174.914716074,12,,WGS84,Internal GPS Clock,1999-08-02T01:00:00Z,2003-06-24T01:59:00Z
GR1A,10,-41.89549899,173.582846322,772,,WGS84,Unknown,2001-07-31T00:00:00Z,2002-01-22T02:00:00Z
GR2A,10,-41.886198779,173.586746414,617,,WGS84,Unknown,2001-07-31T02:00:02Z,2002-01-22T03:00:00Z
GR3A,10,-41.886098794,173.593746503,609,,WGS84,Unknown,2001-07-30T22:00:00Z,2002-01-22T03:00:00Z
GR4A,10,-41.886098794,173.593746503,609,,WGS84,Unknown,2001-07-30T22:00:00Z,2002-01-21T14:00:00Z
GR5A,10,-41.892998957,173.593346468,525,,WGS84,Unknown,2001-07-29T00:00:01Z,2002-01-22T04:00:00Z
GRAM,10,-41.197980696,172.779639286,460,,WGS84,Unknown,1993-10-24T08:36:00Z,1994-03-01T16:34:00Z
GRAS,20,-38.664511,178.025314,26,,WGS84,Unknown,2021-05-13T01:08:00Z,9999-01-01T00:00:00Z
GRAS,21,-38.664355,178.025033,26,,WGS84,Topographic Map,2021-05-13T01:08:00Z,2023-11-25T04:46:00Z
GRAS,22,-38.664406,178.025120,26,,WGS84,Topographic Map,2021-05-13T01:08:00Z,2023-10-13T14:17:00Z
GRAS,23,-38.664453,178.025186,26,,WGS84,Topographic Map,2024-06-21T04:15:00Z,9999-01-01T00:00:00Z
GRAS,24,-38.664453,178.025186,26,,WGS84,Topographic Map,2024-06-21T04:15:00Z,9999-01-01T00:00:00Z
GRMA,10,-44.2626,170.462,620,,WGS84,Unknown,1995-11-17T00:00:01Z,1996-04-16T23:59:59Z
GRRZ,10,-38.34967,176.10993,580,,WGS84,Internal GPS Clock,2009-11-13T01:00:00Z,9999-01-01T00:00:00Z
GRYO,10,-44.13556,170.54883,618,,WGS84,External GPS Device,2014-10-13T21:30:00Z,2015-04-09T22:00:00Z
GRZ,10,-36.2502,175.4578,146,,WGS84,Internal GPS Clock,2010-05-13T00:00:00Z,9999-01-01T00:00:00Z
GRZ,20,-36.2502,175.4578,146,,WGS84,Internal GPS Clock,2010-05-13T00:00:00Z,2023-04-19T00:00:00Z
GRZ,21,-36.250264,175.457971,107,,WGS84,Internal GPS Clock,2023-04-19T04:34:00Z,9999-01-01T00:00:00Z
GSXX,10,-41.87274,173.58661,791,,WGS84,Internal GPS Clock,2013-08-21T10:10:00Z,2013-11-19T10:00:00Z
GULV,10,-38.126525521,176.621498971,150,,WGS84,Unknown,1995-01-12T03:16:00Z,1995-06-03T01:43:00Z
GUY,10,-42.2941062,172.657632678,820,,WGS84,Unknown,1990-02-14T03:26:00Z,1990-02-15T05:49:00Z
GV2V,10,-38.324029147,176.553997463,420,,WGS84,Unknown,1995-01-17T10:03:00Z,1995-06-06T20:11:00Z
GVRV,10,-38.316029002,176.558197543,460,,WGS84,Unknown,1995-01-11T09:50:00Z,1995-01-15T11:22:00Z
GVZ,10,-42.967365,173.03475,400.5,,WGS84,External GPS Device,2012-12-04T05:00:00Z,9999-01-01T00:00:00Z
GVZ,20,-42.967365,173.03475,400.5,,WGS84,External GPS Device,2012-12-03T05:00:00Z,9999-01-01T00:00:00Z
GWTS,20,-38.625677862,177.921583161,13,,WGS84,Internal GPS Clock,2002-04-17T00:00:00Z,9999-01-01T00:00:00Z
HAAA,10,-43.9833,169.4586,120,,WGS84,Topographic Map,1995-11-16T00:00:01Z,1996-04-19T23:59:59Z
HAFS,20,-43.148911663,170.556061443,60,,WGS84,Internal GPS Clock,2002-04-18T00:00:00Z,2022-04-15T09:23:00Z
HAFS,21,-43.14891,170.55606,60,,WGS84,Internal GPS Clock,2023-07-04T21:33:00Z,9999-01-01T00:00:00Z
HALA,10,-42.974120108,171.579615522,700,,WGS84,Topographic Map,1994-06-22T03:48:00Z,1994-07-06T02:02:00Z
HALS,20,-43.59082,172.569292,0,,WGS84,External GPS Device,2011-08-24T01:55:00Z,2014-09-09T22:00:00Z
HALS,21,-43.59088047,172.56950297,0,,WGS84,External GPS Device,2018-02-20T02:30:00Z,9999-01-01T00:00:00Z
HAMO,10,-45.32336,170.78163,94,,WGS84,External GPS Device,2014-09-19T00:01:00Z,2015-04-12T05:00:00Z
HAN,10,-42.518812115,172.82543377,390,,WGS84,Unknown,1990-02-11T10:10:00Z,1990-02-14T18:51:00Z
HARA,10,-42.889516687,171.106409868,60,,WGS84,Topographic Map,1994-06-23T21:33:00Z,1994-07-01T23:57:00Z
