Station,Location,Sublocation,Property,Description,Aspect,Start Date,End Date
TO057,MC01,01,Li-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,Mg-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,NH3-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,NO3-N-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,Na-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,PO4-P-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,SO4-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,SiO2-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,d18O-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,d2H-conc,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,pH,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO057,MC01,01,temperature,stream,,2005-12-01T00:00:00Z,2007-05-22T00:00:00Z
TO060,MC01,01,Al-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,As-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,B-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,Br-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,Ca-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,Cl-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,Cs-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,F-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,Fe-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,H2S-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,HCO3-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,K-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,Li-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,Mg-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,NH3-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,NO3-N-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,Na-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,PO4-P-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,Rb-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,SO4-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,SiO2-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,d18O-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,d2H-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,pH,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO060,MC01,01,temperature,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Al-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,As-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,B-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Br-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Ca-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Cl-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Cs-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,F-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Fe-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,H2S-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,HCO3-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,K-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Li-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Mg-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,NH3-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,NO3-N-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Na-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,PO4-P-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,Rb-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,SO4-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,SiO2-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,d18O-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,d2H-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,pH,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO061,MC01,01,temperature,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Al-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,As-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,B-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Br-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Ca-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Cl-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Cs-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,F-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Fe-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,H2S-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,HCO3-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,K-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Li-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Mg-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,NH3-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,NO3-N-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Na-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,PO4-P-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,Rb-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,SO4-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,SiO2-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,d18O-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,d2H-conc,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,pH,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO062,MC01,01,temperature,lake,,1981-02-08T00:00:00Z,9999-01-01T00:00:00Z
TO063,01,01,temperature,air,,2021-05-07T00:00:00Z,9999-01-01T00:00:00Z
TO063,02,01,temperature,spring,at source,2021-05-07T00:00:00Z,9999-01-01T00:00:00Z
TO063,03,01,temperature,spring,downstream from source,2021-05-07T00:00:00Z,9999-01-01T00:00:00Z
TO063,04,01,temperature,spring,alternate source,2023-03-14T01:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Al-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,As-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,B-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Br-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Ca-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Cl-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Cs-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,F-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Fe-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,H2S-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,HCO3-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,K-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Li-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Mg-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,NH3-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,NO3-N-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Na-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,PO4-P-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,Rb-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,SO4-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,SiO2-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,d18O-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,d2H-conc,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,pH,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TO063,MC01,01,temperature,spring,,1994-04-30T00:00:00Z,9999-01-01T00:00:00Z
TOD01,01,01,gasflux,,SO2,2021-07-29T02:30:00Z,2024-02-04T08:00:00Z
TOD02,01,01,gasflux,,SO2,2021-07-29T01:00:00Z,9999-01-01T00:00:00Z
TOUEM,01,01,height,lake,,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,01,02,temperature,lake,,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,02,01,temperature,air,,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,03,01,temperature,fumarole,,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,04,01,temperature,fumarole,,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,05,01,temperature,lake,,2023-03-08T00:29:59Z,9999-01-01T00:00:00Z
TOUTL,01,01,height,lake,,2019-03-12T03:30:00Z,9999-01-01T00:00:00Z
TOUTL,01,02,temperature,lake,,2019-03-12T03:30:00Z,9999-01-01T00:00:00Z
TOUTL,02,01,temperature,lake,,2019-03-12T03:30:00Z,9999-01-01T00:00:00Z
TP001,MC01,01,vertical-displacement,ground,,1983-07-19T00:00:00Z,9999-01-01T00:00:00Z
TP002,MC01,01,vertical-displacement,ground,,1983-06-13T00:00:00Z,9999-01-01T00:00:00Z
TP003,MC01,01,vertical-displacement,ground,,1979-07-04T00:00:00Z,9999-01-01T00:00:00Z
TP004,MC01,01,vertical-displacement,ground,,1983-05-25T00:00:00Z,9999-01-01T00:00:00Z
TP005,MC01,01,vertical-displacement,ground,,1979-07-04T00:00:00Z,9999-01-01T00:00:00Z
TP006,MC01,01,vertical-displacement,ground,,1985-12-10T00:00:00Z,9999-01-01T00:00:00Z
TP007,MC01,01,vertical-displacement,ground,,1979-07-04T00:00:00Z,9999-01-01T00:00:00Z
TP008,MC01,01,vertical-displacement,ground,,1986-07-06T00:00:00Z,9999-01-01T00:00:00Z
TP009,MC01,01,vertical-displacement,ground,,1985-12-10T00:00:00Z,9999-01-01T00:00:00Z
TP010,MC01,01,vertical-displacement,ground,,1983-06-13T00:00:00Z,9999-01-01T00:00:00Z
TP011,MC01,01,vertical-displacement,ground,,1985-12-10T00:00:00Z,9999-01-01T00:00:00Z
TP012,MC01,01,vertical-displacement,ground,,1982-08-16T00:00:00Z,9999-01-01T00:00:00Z
TP013,MC01,01,vertical-displacement,ground,,1979-07-04T00:00:00Z,9999-01-01T00:00:00Z
TP015,MC01,01,vertical-displacement,ground,,1979-07-04T00:00:00Z,9999-01-01T00:00:00Z
TP016,MC01,01,vertical-displacement,ground,,1983-06-13T00:00:00Z,9999-01-01T00:00:00Z
TP017,MC01,01,vertical-displacement,ground,,1986-04-14T00:00:00Z,9999-01-01T00:00:00Z
TP018,MC01,01,vertical-displacement,ground,,1985-12-10T00:00:00Z,9999-01-01T00:00:00Z
TP019,MC01,01,vertical-displacement,ground,,1983-05-25T00:00:00Z,9999-01-01T00:00:00Z
TP020,MC01,01,vertical-displacement,ground,,1985-02-01T00:00:00Z,9999-01-01T00:00:00Z
TP021,MC01,01,vertical-displacement,ground,,1985-12-10T00:00:00Z,9999-01-01T00:00:00Z
TP022,MC01,01,vertical-displacement,ground,,1983-05-09T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,Al-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,As-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,B-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,Br-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,Ca-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,Cl-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,F-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,Fe-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,H2S-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,HCO3-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,K-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,Li-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,Mg-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,NH3-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,NO3-N-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,Na-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,PO4-P-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,SO4-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,SiO2-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,d18O-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,d2H-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,ph,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP041,MC01,01,temperature,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,Al-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,As-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,B-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,Br-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,Ca-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,Cl-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,F-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,Fe-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,H2S-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,HCO3-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,K-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,Li-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,Mg-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,NH3-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,NO3-N-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,Na-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,PO4-P-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,SO4-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,SiO2-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,d18O-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,d2H-conc,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,ph,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP042,MC01,01,temperature,spring,,2002-11-28T00:00:00Z,9999-01-01T00:00:00Z
TP043,MC01,01,Al-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,As-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,B-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,Br-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,Ca-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,Cl-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,F-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,Fe-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,H2S-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,HCO3-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,K-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,Li-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,Mg-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,NH3-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,NO3-N-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,Na-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,PO4-P-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,SO4-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,SiO2-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,d18O-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,d2H-conc,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,ph,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP043,MC01,01,temperature,spring,,2002-11-28T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,Al-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,As-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,B-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,Br-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,Ca-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,Cl-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,F-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,Fe-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,H2S-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,HCO3-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,K-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,Li-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,Mg-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,NH3-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,NO3-N-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,Na-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,PO4-P-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,SO4-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,SiO2-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,d18O-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,d2H-conc,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,pH,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP044,MC01,01,temperature,spring,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
TP045,MC01,01,Al-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,As-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,B-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,Br-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,Ca-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,Cl-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,F-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,Fe-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,H2S-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,HCO3-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,K-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,Li-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,Mg-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,NH3-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,NO3-N-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,Na-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,PO4-P-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,SO4-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,SiO2-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,d18O-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,d2H-conc,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TP045,MC01,01,ph,well,,2002-11-28T00:00:00Z,2005-12-19T00:00:00Z
TRAR1,01,01,temperature,air,,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,02,01,temperature,spring,,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,03,01,temperature,spring,,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,04,01,temperature,spring,,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,05,01,rainfall,total,,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,06,01,rainfall,total,,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
WI000,MC01,01,CO2-gasflux,plume,,2003-03-04T00:00:00Z,9999-01-01T00:00:00Z
WI000,MC01,01,H2S-gasflux,plume,,2003-03-04T00:00:00Z,9999-01-01T00:00:00Z
WI000,MC01,01,SO2-gasflux,plume,,2003-03-04T00:00:00Z,9999-01-01T00:00:00Z
WI001,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI001,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI002,MC01,01,CO2-gasflux,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI002,MC01,01,temperature,ground,,2003-04-08T00:00:00Z,2012-10-11T00:00:00Z
WI003,MC01,01,CO2-gasflux,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
WI003,MC01,01,temperature,ground,,2002-11-27T00:00:00Z,2012-10-11T00:00:00Z
